rating,title,text,asin,timestamp,helpful_vote,verified_purchase,sentiment,clean_text
3.0,a lil to tight,my head would hurt after 30 minute of use.,B082NKQ4ZT,1607656301573,0,True,neutral,head would hurt minute use
3.0,Much smaller than you expect but fun and easy,"The pic of the gal with tattoo across back is deceiving. The tattoo is in actuality 4-5 inches wide.  The saving grace about the tattoos are that they are easy to use. Cut them out, peel the clear film off, stick to whatever body part and wet the paper with a wet washcloth for 10 seconds and then peel off (well it kind of slides off as it gets a little slimy) the paper. Super easy.<br /><br />Docked them two whole stars as all the tats are smaller then you will expect and the pic is just bad marketing. A tattoo intended for lower back if the picture on the packaging is really a guide, I put on my arm. I will post a picture for you to see how small it is.<br /><br />FYI these come off with an incredible amount of rubbing with rubbing alcohol, so place carefully.",B00EOR8Z4S,1382893141000,13,True,neutral,pic gal tattoo across back deceiving tattoo actuality inch wide saving grace tattoo easy use cut peel clear film stick whatever body part wet paper wet washcloth second peel well kind slide get little slimy paper super easy docked two whole star tat smaller expect pic bad marketing tattoo intended lower back picture packaging really guide put arm post picture see small fyi come incredible amount rubbing rubbing alcohol place carefully
3.0,Very shimmery... But pretty.,The colors are pretty... But most of them have shimmer in it. It is not matte.,B07571WCDG,1589335625480,0,True,neutral,color pretty shimmer not matte
2.0,Two Stars,"the brush is really small, not what i expected",B074F5DVND,1523979570155,1,False,negative,brush really small not expected
5.0,Exelente,Muy buen materia,B012O3DU7U,1648562272277,0,True,positive,muy buen materia
1.0,no effect on growing or thickening of eyebrows,not working at all.  I used it once a day and found no improvement at all.  Won't buy it again for sure.,B01GGEVW14,1477004926000,0,True,negative,not working used day found improvement buy sure
5.0,I love Josie Marans products,"I love Josie Marans products.  I had looked on her website, but could not find them.  I wrote to customer service and they are no longer going to make these eye shadows.  I am allergic to many chemicals and preservatives that are found in so many things.  These eyeshadows work great for me.  I am so upset that Josie is not going to make them any longer.  That is why I searched them out at Amazon.  Great product, but unfortunately they will not be around for long.",B019DCX4DK,1505076302231,0,True,positive,love josie marans product looked website could not find wrote customer service longer going make eye shadow allergic many chemical preservative found many thing eyeshadow work great upset josie not going make longer searched amazon great product unfortunately not around long
1.0,Very tiny.,Wasn’t expecting it to be so small.,B07D481N3R,1580621804109,1,True,negative,expecting small
5.0,Nice,Exact as the pic,B07FSCR54M,1564150544136,0,True,positive,exact pic
5.0,They help breath better,They help you breath better and they aid in other people being able to understand you better when you talk.,B08BNTLW3M,1616737341167,0,True,positive,help breath better aid people able understand better talk
5.0,Amazing,Amazing quality I am a hairstylist and I bought these to add a little color to my naturally dark hair and I am so impressed and pleased! The shipping was also very fast! will be buying them again!!!,B07SWB35LT,1610206694951,0,True,positive,amazing quality hairstylist bought add little color naturally dark hair impressed pleased shipping also fast buying
1.0,Dissapointed,The product I like but I struggle to get the  container open and closed. Not made properly I don't think. There was only about 2 tablespoons of powder in it when I received it. Very disappointed!,B071GFCK5Q,1568511364112,8,True,negative,product like struggle get container open closed not made properly think tablespoon powder received disappointed
3.0,Okay Bows,3 stars!<br />Cons: Some of the bows are on the clip a little wonky and crooked. You can also see the hot glue on quite a few of them.<br />Pros: Great colors. And good value for the price.,B07ZRWRPJG,1576695306505,0,False,neutral,star con bow clip little wonky crooked also see hot glue quite pro great color good value price
1.0,Caused peeling nails,"After starting to use this, my fingernails started to peel away in layers at the ends. Throwing this product away.",B072XT9V99,1607264022598,1,True,negative,starting use fingernail started peel away layer end throwing product away
2.0,Pass on this one.,The price is right for this men's body talc but I find the fragrance to be too floral and overpowering for me.  The talc itself has a very nice texture but I don't like the smell of it.  One reviewer commented that the scent reminded him of something a grandma would wear rather than a fresh men's scent and I have to agree.  I can't wait to shower it off.  I recommend a pass on this one.,B00KNBH8QA,1436246544000,1,True,negative,price right men body talc find fragrance floral overpowering talc nice texture like smell one reviewer commented scent reminded something grandma would wear rather fresh men scent agree wait shower recommend pas one
5.0,Love it!,"This product really works, at least for me  I love it!<br /><br />I notice the  difference the first week I used it, and I have been using since then.  I love how my arms and legs look , oh yeah! Huge change. I do exercise too though, this cream is awesome but you do need to work out too if you want a huge body change.",B0028ZO2Q8,1389103400000,1,True,positive,product really work least love notice difference first week used using since love arm leg look yeah huge change exercise though cream awesome need work want huge body change
3.0,Beautiful tiny tattoos,The tattoos are dime sized. Small but beautiful. Some are about a quarter to 1” 1/2 but most are tiny.  Worthy it if you like are looking for beautiful tiny designs.,B07WGVX7TW,1592629684147,0,True,neutral,tattoo dime sized small beautiful quarter tiny worthy like looking beautiful tiny design
5.0,Very age appropriate scents,Rather pricey but grandsons loved scents,B08M9GJXR6,1675823145211,0,True,positive,rather pricey grandson loved scent
5.0,Battery went dead,"Have had unit less than 5 months battery is dead will not hold a charge.  Unit is suppose to be warranted for a year.  Have requested action from the company and Amazon, nothing has happened, no one responded.  Lots of luck if you buy one.",B07WRBK5SP,1588802972924,0,True,positive,unit less month battery dead not hold charge unit suppose warranted year requested action company amazon nothing happened one responded lot luck buy one
